Date,POA,PV_Power,RRP
2025-07-23 14:05:00,679.0,2576.13,-0.0085
2025-07-23 14:10:00,698.16,2648.84,-0.0143
2025-07-23 14:15:00,370.52,1405.76,-0.0085
2025-07-23 14:20:00,251.04,952.44,-0.016
2025-07-23 14:25:00,746.48,2832.16,-0.0085
2025-07-23 14:30:00,781.49,2964.96,-0.016
2025-07-23 14:35:00,420.0,1593.48,0.0
2025-07-23 14:40:00,733.0,2781.0,0.0
2025-07-23 14:45:00,719.0,2727.89,0.0
2025-07-23 14:50:00,718.0,2724.09,-0.009
2025-07-23 14:55:00,523.91,1987.71,0.0082
2025-07-23 15:00:00,724.03,2746.96,0.0377
2025-07-23 15:05:00,724.0,2746.86,0.0313
2025-07-23 15:10:00,126.0,478.04,0.0331
2025-07-23 15:15:00,94.0,356.64,0.0196
2025-07-23 15:20:00,413.29,1568.04,0.0084
2025-07-23 15:25:00,734.0,2784.8,0.0195
2025-07-23 15:30:00,742.0,2815.15,0.038
2025-07-23 15:35:00,741.43,2812.99,0.0397
2025-07-23 15:40:00,736.0,2792.38,0.0316
2025-07-23 15:45:00,659.56,2502.38,0.061
2025-07-23 15:50:00,126.0,478.04,0.0995
2025-07-23 15:55:00,335.0,1270.99,0.0836
2025-07-23 16:00:00,200.0,758.8,0.094
2025-07-23 16:05:00,158.0,599.45,0.0651
2025-07-23 16:10:00,463.68,1759.2,0.094
2025-07-23 16:15:00,405.76,1539.45,0.094
2025-07-23 16:20:00,377.0,1430.34,0.094
2025-07-23 16:25:00,317.46,1204.44,0.1109
2025-07-23 16:30:00,280.21,1063.11,0.0992
2025-07-23 16:35:00,246.31,934.52,0.1375
2025-07-23 16:40:00,163.89,621.79,0.1325
2025-07-23 16:45:00,167.19,634.32,0.1704
2025-07-23 16:50:00,125.0,474.25,0.1704
2025-07-23 16:55:00,68.33,259.24,0.1491
2025-07-23 17:00:00,56.0,212.46,0.2
2025-07-23 17:05:00,46.0,174.52,0.1505
2025-07-23 17:10:00,31.0,117.61,0.1593
2025-07-23 17:15:00,13.0,49.32,0.1787
2025-07-23 17:20:00,7.0,26.56,0.1704
2025-07-23 17:25:00,9.0,34.15,0.1689
2025-07-23 17:30:00,6.0,22.76,0.1679
2025-07-23 17:35:00,3.0,11.38,0.1587
2025-07-23 17:40:00,1.0,3.79,0.201
2025-07-23 17:45:00,0.0,0.0,0.2743
2025-07-23 17:50:00,0.0,0.0,0.2222
2025-07-23 17:55:00,0.0,0.0,0.3
2025-07-23 18:00:00,0.0,0.0,0.2731
2025-07-23 18:05:00,0.0,0.0,0.2524
2025-07-23 18:10:00,0.0,0.0,0.1972
2025-07-23 18:15:00,0.0,0.0,0.201
2025-07-23 18:20:00,0.0,0.0,0.3
2025-07-23 18:25:00,0.0,0.0,0.229
2025-07-23 18:30:00,0.0,0.0,0.215
2025-07-23 18:35:00,0.0,0.0,0.3
2025-07-23 18:40:00,0.0,0.0,0.276
2025-07-23 18:45:00,0.0,0.0,0.3
2025-07-23 18:50:00,0.0,0.0,0.3078
2025-07-23 18:55:00,0.0,0.0,0.3021
2025-07-23 19:00:00,0.0,0.0,0.3021
2025-07-23 19:05:00,0.0,0.0,0.276
2025-07-23 19:10:00,0.0,0.0,0.276
2025-07-23 19:15:00,0.0,0.0,0.3
2025-07-23 19:20:00,0.0,0.0,0.276
2025-07-23 19:25:00,0.0,0.0,0.2824
2025-07-23 19:30:00,0.0,0.0,0.2789
2025-07-23 19:35:00,0.0,0.0,0.2769
2025-07-23 19:40:00,0.0,0.0,0.2671
2025-07-23 19:45:00,0.0,0.0,0.23
2025-07-23 19:50:00,0.0,0.0,0.2805
2025-07-23 19:55:00,0.0,0.0,0.2826
2025-07-23 20:00:00,0.0,0.0,0.2391
2025-07-23 20:05:00,0.0,0.0,0.2391
2025-07-23 20:10:00,0.0,0.0,0.1704
2025-07-23 20:15:00,0.0,0.0,0.1814
2025-07-23 20:20:00,0.0,0.0,0.282
2025-07-23 20:25:00,0.0,0.0,0.276
2025-07-23 20:30:00,0.0,0.0,0.276
2025-07-23 20:35:00,0.0,0.0,0.276
2025-07-23 20:40:00,0.0,0.0,0.276
2025-07-23 20:45:00,0.0,0.0,0.1741
2025-07-23 20:50:00,0.0,0.0,0.23
2025-07-23 20:55:00,0.0,0.0,0.1872
2025-07-23 21:00:00,0.0,0.0,0.1778
2025-07-23 21:05:00,0.0,0.0,0.1778
2025-07-23 21:10:00,0.0,0.0,0.1778
2025-07-23 21:15:00,0.0,0.0,0.1778
2025-07-23 21:20:00,0.0,0.0,0.1902
2025-07-23 21:25:00,0.0,0.0,0.1778
2025-07-23 21:30:00,0.0,0.0,0.1704
2025-07-23 21:35:00,0.0,0.0,0.175
2025-07-23 21:40:00,0.0,0.0,0.138
2025-07-23 21:45:00,0.0,0.0,0.1434
2025-07-23 21:50:00,0.0,0.0,0.149
2025-07-23 21:55:00,0.0,0.0,0.1382
2025-07-23 22:00:00,0.0,0.0,0.138
2025-07-23 22:05:00,0.0,0.0,0.138
2025-07-23 22:10:00,0.0,0.0,0.1384
2025-07-23 22:15:00,0.0,0.0,0.138
2025-07-23 22:20:00,0.0,0.0,0.149
2025-07-23 22:25:00,0.0,0.0,0.2273
2025-07-23 22:30:00,0.0,0.0,0.1787
2025-07-23 22:35:00,0.0,0.0,0.1704
2025-07-23 22:40:00,0.0,0.0,0.1396
2025-07-23 22:45:00,0.0,0.0,0.124
2025-07-23 22:50:00,0.0,0.0,0.138
2025-07-23 22:55:00,0.0,0.0,0.1167
2025-07-23 23:00:00,0.0,0.0,0.1324
2025-07-23 23:05:00,0.0,0.0,0.138
2025-07-23 23:10:00,0.0,0.0,0.138
2025-07-23 23:15:00,0.0,0.0,0.1092
2025-07-23 23:20:00,0.0,0.0,0.1105
2025-07-23 23:25:00,0.0,0.0,0.138
2025-07-23 23:30:00,0.0,0.0,0.149
2025-07-23 23:35:00,0.0,0.0,0.138
2025-07-23 23:40:00,0.0,0.0,0.138
2025-07-23 23:45:00,0.0,0.0,0.22
2025-07-23 23:50:00,0.0,0.0,0.138
2025-07-23 23:55:00,0.0,0.0,0.1787
2025-07-24 00:00:00,0.0,0.0,0.124
2025-07-24 00:05:00,0.0,0.0,0.138
2025-07-24 00:10:00,0.0,0.0,0.138
2025-07-24 00:15:00,0.0,0.0,0.149
2025-07-24 00:20:00,0.0,0.0,0.1089
2025-07-24 00:25:00,0.0,0.0,0.138
2025-07-24 00:30:00,0.0,0.0,0.138
2025-07-24 00:35:00,0.0,0.0,0.124
2025-07-24 00:40:00,0.0,0.0,0.2206
2025-07-24 00:45:00,0.0,0.0,0.107
2025-07-24 00:50:00,0.0,0.0,0.107
2025-07-24 00:55:00,0.0,0.0,0.0964
2025-07-24 01:00:00,0.0,0.0,0.0791
2025-07-24 01:05:00,0.0,0.0,0.0705
2025-07-24 01:10:00,0.0,0.0,0.0891
2025-07-24 01:15:00,0.0,0.0,0.0608
2025-07-24 01:20:00,0.0,0.0,0.0964
2025-07-24 01:25:00,0.0,0.0,0.0704
2025-07-24 01:30:00,0.0,0.0,0.107
2025-07-24 01:35:00,0.0,0.0,0.0964
2025-07-24 01:40:00,0.0,0.0,0.0964
2025-07-24 01:45:00,0.0,0.0,0.107
2025-07-24 01:50:00,0.0,0.0,0.0964
2025-07-24 01:55:00,0.0,0.0,0.149
2025-07-24 02:00:00,0.0,0.0,0.0657
2025-07-24 02:05:00,0.0,0.0,0.107
2025-07-24 02:10:00,0.0,0.0,0.149
2025-07-24 02:15:00,0.0,0.0,0.1423
2025-07-24 02:20:00,0.0,0.0,0.0462
2025-07-24 02:25:00,0.0,0.0,0.0704
2025-07-24 02:30:00,0.0,0.0,0.0576
2025-07-24 02:35:00,0.0,0.0,0.0964
2025-07-24 02:40:00,0.0,0.0,0.0964
2025-07-24 02:45:00,0.0,0.0,0.0256
2025-07-24 02:50:00,0.0,0.0,0.065
2025-07-24 02:55:00,0.0,0.0,0.0626
2025-07-24 03:00:00,0.0,0.0,0.0557
2025-07-24 03:05:00,0.0,0.0,0.0704
2025-07-24 03:10:00,0.0,0.0,0.107
2025-07-24 03:15:00,0.0,0.0,0.0434
2025-07-24 03:20:00,0.0,0.0,0.0546
2025-07-24 03:25:00,0.0,0.0,0.0601
2025-07-24 03:30:00,0.0,0.0,0.0704
2025-07-24 03:35:00,0.0,0.0,0.0604
2025-07-24 03:40:00,0.0,0.0,0.107
2025-07-24 03:45:00,0.0,0.0,0.0622
2025-07-24 03:50:00,0.0,0.0,0.0964
2025-07-24 03:55:00,0.0,0.0,0.0553
2025-07-24 04:00:00,0.0,0.0,0.107
2025-07-24 04:05:00,0.0,0.0,0.0476
2025-07-24 04:10:00,0.0,0.0,0.0601
2025-07-24 04:15:00,0.0,0.0,0.149
2025-07-24 04:20:00,0.0,0.0,0.0704
2025-07-24 04:25:00,0.0,0.0,0.0348
2025-07-24 04:30:00,0.0,0.0,0.038
2025-07-24 04:35:00,0.0,0.0,0.0704
2025-07-24 04:40:00,0.0,0.0,0.03
2025-07-24 04:45:00,0.0,0.0,0.0504
2025-07-24 04:50:00,0.0,0.0,0.0528
2025-07-24 04:55:00,0.0,0.0,0.0444
2025-07-24 05:00:00,0.0,0.0,0.0437
2025-07-24 05:05:00,0.0,0.0,0.0474
2025-07-24 05:10:00,0.0,0.0,0.061
2025-07-24 05:15:00,0.0,0.0,0.0601
2025-07-24 05:20:00,0.0,0.0,0.0601
2025-07-24 05:25:00,0.0,0.0,0.0601
2025-07-24 05:30:00,0.0,0.0,0.0562
2025-07-24 05:35:00,0.0,0.0,0.0593
2025-07-24 05:40:00,0.0,0.0,0.0601
2025-07-24 05:45:00,0.0,0.0,0.0525
2025-07-24 05:50:00,0.0,0.0,0.0507
2025-07-24 05:55:00,0.0,0.0,0.0664
2025-07-24 06:00:00,0.0,0.0,0.0687
2025-07-24 06:05:00,0.0,0.0,0.0725
2025-07-24 06:10:00,0.0,0.0,0.0929
2025-07-24 06:15:00,0.0,0.0,0.0894
2025-07-24 06:20:00,0.0,0.0,0.0944
2025-07-24 06:25:00,0.0,0.0,0.0944
2025-07-24 06:30:00,0.0,0.0,0.097
2025-07-24 06:35:00,0.0,0.0,0.0751
2025-07-24 06:40:00,0.0,0.0,0.0999
2025-07-24 06:45:00,0.0,0.0,0.096
2025-07-24 06:50:00,0.0,0.0,0.1332
2025-07-24 06:55:00,0.0,0.0,0.138
2025-07-24 07:00:00,1.0,3.79,0.138
2025-07-24 07:05:00,4.0,15.18,0.138
2025-07-24 07:10:00,5.0,18.97,0.1231
2025-07-24 07:15:00,6.0,22.76,0.101
2025-07-24 07:20:00,24.0,91.06,0.1102
2025-07-24 07:25:00,18.52,70.26,0.0994
2025-07-24 07:30:00,22.23,84.33,0.0905
2025-07-24 07:35:00,26.38,100.1,0.0944
2025-07-24 07:40:00,31.0,117.61,0.0928
2025-07-24 07:45:00,37.0,140.38,0.0857
2025-07-24 07:50:00,42.0,159.35,0.0967
2025-07-24 07:55:00,49.88,189.23,0.0979
2025-07-24 08:00:00,58.0,220.05,0.1359
2025-07-24 08:05:00,80.0,303.52,0.1087
2025-07-24 08:10:00,159.53,605.27,0.0944
2025-07-24 08:15:00,269.4,1022.12,0.138
2025-07-24 08:20:00,246.0,933.32,0.1604
2025-07-24 08:25:00,370.0,1403.78,0.1345
2025-07-24 08:30:00,439.0,1665.57,0.1195
2025-07-24 08:35:00,172.63,654.96,0.0367
2025-07-24 08:40:00,132.0,500.81,0.0378
2025-07-24 08:45:00,123.0,466.66,0.0092
2025-07-24 08:50:00,150.0,569.1,0.0251
2025-07-24 08:55:00,108.05,409.95,0.0523
2025-07-24 09:00:00,115.0,436.31,0.0252
2025-07-24 09:05:00,101.18,383.86,0.0297
2025-07-24 09:10:00,99.52,377.59,0.0198
2025-07-24 09:15:00,122.77,465.8,0.0432
2025-07-24 09:20:00,111.0,421.13,0.0311
2025-07-24 09:25:00,99.0,375.61,0.0485
2025-07-24 09:30:00,100.46,381.16,0.0486
2025-07-24 09:35:00,102.0,386.99,0.0625
2025-07-24 09:40:00,105.07,398.62,0.0704
2025-07-24 09:45:00,120.0,455.28,0.0944
2025-07-24 09:50:00,129.0,489.43,0.0704
2025-07-24 09:55:00,123.18,467.33,0.0631
2025-07-24 10:00:00,117.0,443.9,0.0
2025-07-24 10:05:00,113.0,428.72,0.0336
2025-07-24 10:10:00,116.0,440.1,0.009
2025-07-24 10:15:00,145.0,550.13,0.548
2025-07-24 10:20:00,159.0,603.25,1.3856
2025-07-24 10:25:00,174.0,660.16,-0.0102
2025-07-24 10:30:00,242.38,919.6,-0.0084
2025-07-24 10:35:00,324.0,1229.26,-0.0112
2025-07-24 10:40:00,408.0,1547.95,0.0052
2025-07-24 10:45:00,546.0,2071.52,0.0077
2025-07-24 10:50:00,683.84,2594.51,-0.0135
2025-07-24 10:55:00,664.99,2522.96,-0.0135
2025-07-24 11:00:00,644.0,2443.34,-0.0097
2025-07-24 11:05:00,628.0,2382.63,-0.0069
2025-07-24 11:10:00,618.0,2344.69,-0.0135
2025-07-24 11:15:00,614.0,2329.52,-0.0135
2025-07-24 11:20:00,609.0,2310.55,-0.016
2025-07-24 11:25:00,605.0,2295.37,-0.016
2025-07-24 11:30:00,600.17,2277.03,-0.02
2025-07-24 11:35:00,595.39,2258.91,-0.0204
2025-07-24 11:40:00,593.0,2249.84,-0.032
2025-07-24 11:45:00,590.08,2238.78,-0.032
2025-07-24 11:50:00,588.0,2230.87,-0.0294
2025-07-24 11:55:00,586.0,2223.28,-0.021
2025-07-24 12:00:00,584.47,2217.49,-0.092
2025-07-24 12:05:00,586.0,2223.28,-0.0293
2025-07-24 12:10:00,588.15,2231.45,-0.021
2025-07-24 12:15:00,585.0,2219.49,-0.02
2025-07-24 12:20:00,591.0,2242.25,-0.02
2025-07-24 12:25:00,609.09,2310.89,-0.0197
2025-07-24 12:30:00,628.91,2386.09,-0.0255
2025-07-24 12:35:00,648.73,2461.29,-0.033
2025-07-24 12:40:00,668.55,2536.49,-0.0293
2025-07-24 12:45:00,688.37,2611.68,-0.0285
2025-07-24 12:50:00,662.0,2511.63,-0.035
2025-07-24 12:55:00,737.41,2797.74,-0.032
2025-07-24 13:00:00,686.84,2605.88,-0.0356
2025-07-24 13:05:00,576.0,2185.34,-0.021
2025-07-24 13:10:00,425.0,1612.45,-0.021
2025-07-24 13:15:00,715.0,2712.71,-0.027
2025-07-24 13:20:00,684.0,2595.1,-0.021
2025-07-24 13:25:00,579.02,2196.79,-0.021
2025-07-24 13:30:00,690.73,2620.63,-0.021
2025-07-24 13:35:00,681.91,2587.17,-0.021
2025-07-24 13:40:00,673.09,2553.72,-0.02
2025-07-24 13:45:00,664.28,2520.26,-0.021
2025-07-24 13:50:00,676.0,2564.74,-0.02
2025-07-24 13:55:00,690.6,2620.13,-0.02
2025-07-24 14:00:00,692.23,2626.3,-0.02
2025-07-24 14:05:00,697.0,2644.42,-0.02
2025-07-24 14:10:00,554.88,2105.23,-0.0168
2025-07-24 14:15:00,445.12,1688.79,-0.016
2025-07-24 14:20:00,304.0,1153.38,-0.0143
2025-07-24 14:25:00,256.0,971.26,-0.0144
2025-07-24 14:30:00,234.03,887.92,-0.0096
2025-07-24 14:35:00,256.0,971.26,-0.0051
2025-07-24 14:40:00,287.8,1091.93,0.0
2025-07-24 14:45:00,351.0,1331.69,-0.0004
2025-07-24 14:50:00,270.0,1024.38,-0.0072
2025-07-24 14:55:00,184.0,698.1,-0.0135
2025-07-24 15:00:00,263.55,999.91,-0.0143
2025-07-24 15:05:00,334.56,1269.32,-0.0135
2025-07-24 15:10:00,370.26,1404.78,-0.0135
2025-07-24 15:15:00,403.0,1528.98,-0.0129
2025-07-24 15:20:00,329.0,1248.23,-0.0065
2025-07-24 15:25:00,283.9,1077.12,-0.016
2025-07-24 15:30:00,242.0,918.15,-0.02
2025-07-24 15:35:00,189.0,717.07,-0.021
2025-07-24 15:40:00,153.52,582.46,-0.02
2025-07-24 15:45:00,132.6,503.08,-0.0197
2025-07-24 15:50:00,128.0,485.63,-0.021
2025-07-24 15:55:00,122.0,462.87,-0.021
2025-07-24 16:00:00,125.0,474.25,-0.02
2025-07-24 16:05:00,186.0,705.68,-0.02
2025-07-24 16:10:00,209.0,792.95,-0.016
2025-07-24 16:15:00,281.77,1069.04,-0.016
2025-07-24 16:20:00,258.0,978.85,0.0
2025-07-24 16:25:00,256.0,971.26,0.0
2025-07-24 16:30:00,220.0,834.68,0.0
2025-07-24 16:35:00,71.0,269.37,0.0463
2025-07-24 16:40:00,59.0,223.85,0.0821
2025-07-24 16:45:00,54.14,205.4,0.0874
2025-07-24 16:50:00,52.0,197.29,0.0944
2025-07-24 16:55:00,42.0,159.35,0.0944
2025-07-24 17:00:00,31.0,117.61,0.0944
2025-07-24 17:05:00,21.0,79.67,0.1199
2025-07-24 17:10:00,10.51,39.86,0.1163
2025-07-24 17:15:00,6.0,22.76,0.1357
2025-07-24 17:20:00,3.0,11.38,0.0944
2025-07-24 17:25:00,2.0,7.59,0.0984
2025-07-24 17:30:00,1.0,3.79,0.0712
2025-07-24 17:35:00,1.0,3.79,0.0944
2025-07-24 17:40:00,0.0,0.0,0.094
2025-07-24 17:45:00,0.0,0.0,0.0944
2025-07-24 17:50:00,0.0,0.0,0.1202
2025-07-24 17:55:00,0.0,0.0,0.1595
2025-07-24 18:00:00,0.0,0.0,0.1227
2025-07-24 18:05:00,0.0,0.0,0.2222
2025-07-24 18:10:00,0.0,0.0,0.1811
2025-07-24 18:15:00,0.0,0.0,0.1998
2025-07-24 18:20:00,0.0,0.0,0.22
2025-07-24 18:25:00,0.0,0.0,0.1704
2025-07-24 18:30:00,0.0,0.0,0.176
2025-07-24 18:35:00,0.0,0.0,0.176
2025-07-24 18:40:00,0.0,0.0,0.1704
2025-07-24 18:45:00,0.0,0.0,0.176
2025-07-24 18:50:00,0.0,0.0,0.176
2025-07-24 18:55:00,0.0,0.0,0.176
2025-07-24 19:00:00,0.0,0.0,0.1852
2025-07-24 19:05:00,0.0,0.0,0.176
2025-07-24 19:10:00,0.0,0.0,0.1626
2025-07-24 19:15:00,0.0,0.0,0.1389
2025-07-24 19:20:00,0.0,0.0,0.138
2025-07-24 19:25:00,0.0,0.0,0.1302
2025-07-24 19:30:00,0.0,0.0,0.1608
2025-07-24 19:35:00,0.0,0.0,0.1302
2025-07-24 19:40:00,0.0,0.0,0.1401
2025-07-24 19:45:00,0.0,0.0,0.1164
2025-07-24 19:50:00,0.0,0.0,0.1343
2025-07-24 19:55:00,0.0,0.0,0.1227
2025-07-24 20:00:00,0.0,0.0,0.138
2025-07-24 20:05:00,0.0,0.0,0.1326
2025-07-24 20:10:00,0.0,0.0,0.1302
2025-07-24 20:15:00,0.0,0.0,0.138
2025-07-24 20:20:00,0.0,0.0,0.1283
2025-07-24 20:25:00,0.0,0.0,0.1222
2025-07-24 20:30:00,0.0,0.0,0.1227
2025-07-24 20:35:00,0.0,0.0,0.1117
2025-07-24 20:40:00,0.0,0.0,0.1326
2025-07-24 20:45:00,0.0,0.0,0.138
2025-07-24 20:50:00,0.0,0.0,0.1109
2025-07-24 20:55:00,0.0,0.0,0.112
2025-07-24 21:00:00,0.0,0.0,0.1176
2025-07-24 21:05:00,0.0,0.0,0.1171
2025-07-24 21:10:00,0.0,0.0,0.094
2025-07-24 21:15:00,0.0,0.0,0.094
2025-07-24 21:20:00,0.0,0.0,0.094
2025-07-24 21:25:00,0.0,0.0,0.068
2025-07-24 21:30:00,0.0,0.0,0.0264
2025-07-24 21:35:00,0.0,0.0,0.0951
2025-07-24 21:40:00,0.0,0.0,0.0186
2025-07-24 21:45:00,0.0,0.0,0.0154
2025-07-24 21:50:00,0.0,0.0,0.0478
2025-07-24 21:55:00,0.0,0.0,0.0606
2025-07-24 22:00:00,0.0,0.0,0.0202
2025-07-24 22:05:00,0.0,0.0,0.0238
2025-07-24 22:10:00,0.0,0.0,0.0184
2025-07-24 22:15:00,0.0,0.0,0.0216
2025-07-24 22:20:00,0.0,0.0,0.0093
2025-07-24 22:25:00,0.0,0.0,0.0786
2025-07-24 22:30:00,0.0,0.0,0.0034
2025-07-24 22:35:00,0.0,0.0,0.0212
2025-07-24 22:40:00,0.0,0.0,0.0206
2025-07-24 22:45:00,0.0,0.0,0.0489
2025-07-24 22:50:00,0.0,0.0,0.0216
2025-07-24 22:55:00,0.0,0.0,0.0752
2025-07-24 23:00:00,0.0,0.0,0.0038
2025-07-24 23:05:00,0.0,0.0,0.0649
2025-07-24 23:10:00,0.0,0.0,0.0116
2025-07-24 23:15:00,0.0,0.0,0.0203
2025-07-24 23:20:00,0.0,0.0,0.0093
2025-07-24 23:25:00,0.0,0.0,0.0092
2025-07-24 23:30:00,0.0,0.0,0.0094
2025-07-24 23:35:00,0.0,0.0,0.0085
2025-07-24 23:40:00,0.0,0.0,0.0086
2025-07-24 23:45:00,0.0,0.0,0.0064
2025-07-24 23:50:00,0.0,0.0,0.0086
2025-07-24 23:55:00,0.0,0.0,0.0001
2025-07-25 00:00:00,0.0,0.0,0.017
2025-07-25 00:05:00,0.0,0.0,0.055
2025-07-25 00:10:00,0.0,0.0,0.0116
2025-07-25 00:15:00,0.0,0.0,0.0117
2025-07-25 00:20:00,0.0,0.0,0.0553
2025-07-25 00:25:00,0.0,0.0,0.01
2025-07-25 00:30:00,0.0,0.0,0.0553
2025-07-25 00:35:00,0.0,0.0,0.0552
2025-07-25 00:40:00,0.0,0.0,0.0552
2025-07-25 00:45:00,0.0,0.0,0.0551
2025-07-25 00:50:00,0.0,0.0,0.0542
2025-07-25 00:55:00,0.0,0.0,0.0551
2025-07-25 01:00:00,0.0,0.0,0.055
2025-07-25 01:05:00,0.0,0.0,0.0551
2025-07-25 01:10:00,0.0,0.0,0.004
2025-07-25 01:15:00,0.0,0.0,0.049
2025-07-25 01:20:00,0.0,0.0,0.0115
2025-07-25 01:25:00,0.0,0.0,0.0549
2025-07-25 01:30:00,0.0,0.0,0.0549
2025-07-25 01:35:00,0.0,0.0,0.0506
2025-07-25 01:40:00,0.0,0.0,0.0115
2025-07-25 01:45:00,0.0,0.0,0.0091
2025-07-25 01:50:00,0.0,0.0,0.0005
2025-07-25 01:55:00,0.0,0.0,0.0006
2025-07-25 02:00:00,0.0,0.0,0.0083
2025-07-25 02:05:00,0.0,0.0,0.009
2025-07-25 02:10:00,0.0,0.0,0.0092
2025-07-25 02:15:00,0.0,0.0,0.0007
2025-07-25 02:20:00,0.0,0.0,0.0085
2025-07-25 02:25:00,0.0,0.0,0.0078
2025-07-25 02:30:00,0.0,0.0,0.0077
2025-07-25 02:35:00,0.0,0.0,0.0193
2025-07-25 02:40:00,0.0,0.0,0.0074
2025-07-25 02:45:00,0.0,0.0,0.008
2025-07-25 02:50:00,0.0,0.0,0.0076
2025-07-25 02:55:00,0.0,0.0,0.0046
2025-07-25 03:00:00,0.0,0.0,0.0
2025-07-25 03:05:00,0.0,0.0,0.0116
2025-07-25 03:10:00,0.0,0.0,0.0001
2025-07-25 03:15:00,0.0,0.0,0.0001
2025-07-25 03:20:00,0.0,0.0,0.0078
2025-07-25 03:25:00,0.0,0.0,0.0076
2025-07-25 03:30:00,0.0,0.0,0.0
2025-07-25 03:35:00,0.0,0.0,0.0
2025-07-25 03:40:00,0.0,0.0,-0.0099
2025-07-25 03:45:00,0.0,0.0,-0.0099
2025-07-25 03:50:00,0.0,0.0,-0.0099
2025-07-25 03:55:00,0.0,0.0,-0.0099
2025-07-25 04:00:00,0.0,0.0,-0.0099
2025-07-25 04:05:00,0.0,0.0,0.0
2025-07-25 04:10:00,0.0,0.0,-0.0135
2025-07-25 04:15:00,0.0,0.0,0.0
2025-07-25 04:20:00,0.0,0.0,0.0
2025-07-25 04:25:00,0.0,0.0,-0.016
2025-07-25 04:30:00,0.0,0.0,0.0
2025-07-25 04:35:00,0.0,0.0,0.0
2025-07-25 04:40:00,0.0,0.0,0.0
2025-07-25 04:45:00,0.0,0.0,0.0001
2025-07-25 04:50:00,0.0,0.0,0.0077
2025-07-25 04:55:00,0.0,0.0,0.0002
2025-07-25 05:00:00,0.0,0.0,0.0002
2025-07-25 05:05:00,0.0,0.0,0.0002
2025-07-25 05:10:00,0.0,0.0,0.0074
2025-07-25 05:15:00,0.0,0.0,0.0
2025-07-25 05:20:00,0.0,0.0,0.0001
2025-07-25 05:25:00,0.0,0.0,0.0135
2025-07-25 05:30:00,0.0,0.0,0.0076
2025-07-25 05:35:00,0.0,0.0,-0.016
2025-07-25 05:40:00,0.0,0.0,-0.02
2025-07-25 05:45:00,0.0,0.0,-0.016
2025-07-25 05:50:00,0.0,0.0,0.0038
2025-07-25 05:55:00,0.0,0.0,-0.02
2025-07-25 06:00:00,0.0,0.0,0.0038
2025-07-25 06:05:00,0.0,0.0,-0.0088
2025-07-25 06:10:00,0.0,0.0,0.0293
2025-07-25 06:15:00,0.0,0.0,0.0171
2025-07-25 06:20:00,0.0,0.0,0.0172
2025-07-25 06:25:00,0.0,0.0,-0.0088
2025-07-25 06:30:00,0.0,0.0,-0.02
2025-07-25 06:35:00,0.0,0.0,-0.02
2025-07-25 06:40:00,0.0,0.0,-0.02
2025-07-25 06:45:00,0.0,0.0,-0.016
2025-07-25 06:50:00,0.0,0.0,0.0282
2025-07-25 06:55:00,0.0,0.0,0.0243
2025-07-25 07:00:00,0.0,0.0,0.081
2025-07-25 07:05:00,0.0,0.0,0.0609
2025-07-25 07:10:00,0.0,0.0,0.0181
2025-07-25 07:15:00,0.0,0.0,0.1183
2025-07-25 07:20:00,1.0,3.79,0.1188
2025-07-25 07:25:00,1.0,3.79,0.0422
2025-07-25 07:30:00,2.0,7.59,0.1178
2025-07-25 07:35:00,2.0,7.59,0.1024
2025-07-25 07:40:00,3.0,11.38,0.0769
2025-07-25 07:45:00,3.0,11.38,0.0788
2025-07-25 07:50:00,5.0,18.97,0.0762
2025-07-25 07:55:00,7.0,26.56,0.0843
2025-07-25 08:00:00,8.0,30.35,0.0656
2025-07-25 08:05:00,8.0,30.35,0.0516
2025-07-25 08:10:00,9.0,34.15,0.0727
2025-07-25 08:15:00,10.0,37.94,0.0795
2025-07-25 08:20:00,12.0,45.53,0.0789
2025-07-25 08:25:00,15.0,56.91,0.0797
2025-07-25 08:30:00,13.0,49.32,0.0608
2025-07-25 08:35:00,12.0,45.53,0.0603
2025-07-25 08:40:00,12.0,45.53,0.038
2025-07-25 08:45:00,14.0,53.12,0.0807
2025-07-25 08:50:00,16.0,60.7,0.0465
2025-07-25 08:55:00,15.0,56.91,0.0795
2025-07-25 09:00:00,15.51,58.86,0.0588
2025-07-25 09:05:00,16.0,60.7,0.1227
2025-07-25 09:10:00,17.0,64.5,0.1037
2025-07-25 09:15:00,16.0,60.7,0.0618
2025-07-25 09:20:00,17.0,64.5,0.0822
2025-07-25 09:25:00,24.0,91.06,0.094
2025-07-25 09:30:00,22.0,83.47,0.0755
2025-07-25 09:35:00,25.0,94.85,0.1716
2025-07-25 09:40:00,22.0,83.47,0.1227
2025-07-25 09:45:00,23.0,87.26,0.1227
2025-07-25 09:50:00,27.0,102.44,0.1227
2025-07-25 09:55:00,20.0,75.88,0.1227
2025-07-25 10:00:00,28.0,106.23,0.0711
2025-07-25 10:05:00,28.0,106.23,0.1788
2025-07-25 10:10:00,22.0,83.47,0.0997
2025-07-25 10:15:00,23.0,87.26,0.0944
2025-07-25 10:20:00,37.0,140.38,0.1704
2025-07-25 10:25:00,34.0,129.0,0.1704
2025-07-25 10:30:00,24.84,94.23,0.1704
2025-07-25 10:35:00,21.0,79.67,0.1704
2025-07-25 10:40:00,20.0,75.88,0.1704
2025-07-25 10:45:00,24.0,91.06,0.0944
